Well Name,Sainte-Martine
Well ID,03097082
Latitude,45.25137
Longitude,-73.78149
Elevation,393.0
Nappe,Captive
Influenced,Non

Source,http://www.mddelcc.gouv.qc.ca/eau/piezo/

Time,Year,Month,Day,Water level (masl),Water temperature (degC)
40840.0,2011.0,10.0,24.0,32.36,8.61
40841.0,2011.0,10.0,25.0,32.33,8.61
40842.0,2011.0,10.0,26.0,32.29,8.61
40843.0,2011.0,10.0,27.0,32.27,8.61
40844.0,2011.0,10.0,28.0,32.26,8.61
40845.0,2011.0,10.0,29.0,32.24,8.61
40846.0,2011.0,10.0,30.0,32.22,8.61
40847.0,2011.0,10.0,31.0,32.21,8.61
40848.0,2011.0,11.0,1.0,32.19,8.61
40849.0,2011.0,11.0,2.0,32.17,8.61
40850.0,2011.0,11.0,3.0,32.16,8.61
40851.0,2011.0,11.0,4.0,32.17,8.61
40852.0,2011.0,11.0,5.0,32.16,8.61
40853.0,2011.0,11.0,6.0,32.14,8.61
40854.0,2011.0,11.0,7.0,32.13,8.61
40855.0,2011.0,11.0,8.0,32.12,8.61
40856.0,2011.0,11.0,9.0,32.11,8.61
40857.0,2011.0,11.0,10.0,32.1,8.61
40858.0,2011.0,11.0,11.0,32.12,8.61
40859.0,2011.0,11.0,12.0,32.14,8.61
40860.0,2011.0,11.0,13.0,32.14,8.61
40861.0,2011.0,11.0,14.0,32.15,8.61
40862.0,2011.0,11.0,15.0,32.16,8.61
40863.0,2011.0,11.0,16.0,32.15,8.61
40864.0,2011.0,11.0,17.0,32.14,8.61
40865.0,2011.0,11.0,18.0,32.13,8.61
40866.0,2011.0,11.0,19.0,32.12,8.61
40867.0,2011.0,11.0,20.0,32.11,8.61
40868.0,2011.0,11.0,21.0,32.1,8.61
40869.0,2011.0,11.0,22.0,32.08,8.61
40870.0,2011.0,11.0,23.0,32.06,8.61
40871.0,2011.0,11.0,24.0,32.07,8.61
40872.0,2011.0,11.0,25.0,32.09,8.61
40873.0,2011.0,11.0,26.0,32.11,8.61
40874.0,2011.0,11.0,27.0,32.12,8.61
40875.0,2011.0,11.0,28.0,32.14,8.61
40876.0,2011.0,11.0,29.0,32.17,8.61
40877.0,2011.0,11.0,30.0,32.19,8.61
40878.0,2011.0,12.0,1.0,32.22,8.61
40879.0,2011.0,12.0,2.0,32.24,8.61
40880.0,2011.0,12.0,3.0,32.26,8.61
40881.0,2011.0,12.0,4.0,32.27,8.61
40882.0,2011.0,12.0,5.0,32.3,8.61
40883.0,2011.0,12.0,6.0,32.32,8.61
40884.0,2011.0,12.0,7.0,32.36,8.61
40885.0,2011.0,12.0,8.0,32.43,8.61
40886.0,2011.0,12.0,9.0,32.5,8.61
40887.0,2011.0,12.0,10.0,32.53,8.61
40888.0,2011.0,12.0,11.0,32.55,8.61
40889.0,2011.0,12.0,12.0,32.55,8.61
40890.0,2011.0,12.0,13.0,32.54,8.61
40891.0,2011.0,12.0,14.0,32.53,8.61
40892.0,2011.0,12.0,15.0,32.52,8.61
40893.0,2011.0,12.0,16.0,32.53,8.61
40894.0,2011.0,12.0,17.0,32.55,8.61
40895.0,2011.0,12.0,18.0,32.57,8.61
40896.0,2011.0,12.0,19.0,32.59,8.61
40897.0,2011.0,12.0,20.0,32.61,8.61
40898.0,2011.0,12.0,21.0,32.61,8.61
40899.0,2011.0,12.0,22.0,32.61,8.61
40900.0,2011.0,12.0,23.0,32.6,8.61
40901.0,2011.0,12.0,24.0,32.59,8.61
40902.0,2011.0,12.0,25.0,32.57,8.61
40903.0,2011.0,12.0,26.0,32.57,8.61
40904.0,2011.0,12.0,27.0,32.57,8.61
40905.0,2011.0,12.0,28.0,32.56,8.61
40906.0,2011.0,12.0,29.0,32.57,8.61
40907.0,2011.0,12.0,30.0,32.57,8.6
40908.0,2011.0,12.0,31.0,32.56,8.61
40909.0,2012.0,1.0,1.0,32.56,8.61
40910.0,2012.0,1.0,2.0,32.56,8.6
40911.0,2012.0,1.0,3.0,32.57,8.61
40912.0,2012.0,1.0,4.0,32.56,8.61
40913.0,2012.0,1.0,5.0,32.55,8.6
40914.0,2012.0,1.0,6.0,32.55,8.61
40915.0,2012.0,1.0,7.0,32.55,8.61
40916.0,2012.0,1.0,8.0,32.54,8.61
40917.0,2012.0,1.0,9.0,32.52,8.6
40918.0,2012.0,1.0,10.0,32.5,8.6
40919.0,2012.0,1.0,11.0,32.49,8.6
40920.0,2012.0,1.0,12.0,32.47,8.6
40921.0,2012.0,1.0,13.0,32.46,8.6
40922.0,2012.0,1.0,14.0,32.47,8.6
40923.0,2012.0,1.0,15.0,32.45,8.6
40924.0,2012.0,1.0,16.0,32.42,8.6
40925.0,2012.0,1.0,17.0,32.4,8.6
40926.0,2012.0,1.0,18.0,32.4,8.6
40927.0,2012.0,1.0,19.0,32.4,8.6
40928.0,2012.0,1.0,20.0,32.38,8.6
40929.0,2012.0,1.0,21.0,32.37,8.61
40930.0,2012.0,1.0,22.0,32.36,8.6
40931.0,2012.0,1.0,23.0,32.34,8.6
40932.0,2012.0,1.0,24.0,32.34,8.61
40933.0,2012.0,1.0,25.0,32.34,8.61
40934.0,2012.0,1.0,26.0,32.34,8.6
40935.0,2012.0,1.0,27.0,32.36,8.6
40936.0,2012.0,1.0,28.0,32.4,8.61
40937.0,2012.0,1.0,29.0,32.44,8.6
40938.0,2012.0,1.0,30.0,32.46,8.6
40939.0,2012.0,1.0,31.0,32.48,8.6
40940.0,2012.0,2.0,1.0,32.49,8.6
40941.0,2012.0,2.0,2.0,32.5,8.6
40942.0,2012.0,2.0,3.0,32.5,8.6
40943.0,2012.0,2.0,4.0,32.48,8.6
40944.0,2012.0,2.0,5.0,32.47,8.6
40945.0,2012.0,2.0,6.0,32.46,8.6
40946.0,2012.0,2.0,7.0,32.45,8.61
40947.0,2012.0,2.0,8.0,32.44,8.6
40948.0,2012.0,2.0,9.0,32.42,8.6
40949.0,2012.0,2.0,10.0,32.41,8.6
40950.0,2012.0,2.0,11.0,32.4,8.6
40951.0,2012.0,2.0,12.0,32.39,8.6
40952.0,2012.0,2.0,13.0,32.39,8.6
40953.0,2012.0,2.0,14.0,32.37,8.6
40954.0,2012.0,2.0,15.0,32.36,8.6
40955.0,2012.0,2.0,16.0,32.34,8.61
40956.0,2012.0,2.0,17.0,32.32,8.61
40957.0,2012.0,2.0,18.0,32.32,8.6
40958.0,2012.0,2.0,19.0,32.34,8.6
40959.0,2012.0,2.0,20.0,32.36,8.6
40960.0,2012.0,2.0,21.0,32.38,8.6
40961.0,2012.0,2.0,22.0,32.4,8.6
40962.0,2012.0,2.0,23.0,32.42,8.6
40963.0,2012.0,2.0,24.0,32.44,8.6
40964.0,2012.0,2.0,25.0,32.45,8.6
40965.0,2012.0,2.0,26.0,32.49,8.6
40966.0,2012.0,2.0,27.0,32.48,8.6
40967.0,2012.0,2.0,28.0,32.47,8.6
40968.0,2012.0,2.0,29.0,32.46,8.6
40969.0,2012.0,3.0,1.0,32.45,8.6
40970.0,2012.0,3.0,2.0,32.45,8.6
40971.0,2012.0,3.0,3.0,32.45,8.6
40972.0,2012.0,3.0,4.0,32.45,8.61
40973.0,2012.0,3.0,5.0,32.45,8.6
40974.0,2012.0,3.0,6.0,32.44,8.6
40975.0,2012.0,3.0,7.0,32.43,8.6
40976.0,2012.0,3.0,8.0,32.43,8.61
40977.0,2012.0,3.0,9.0,32.44,8.62
40978.0,2012.0,3.0,10.0,32.51,8.6
40979.0,2012.0,3.0,11.0,32.64,8.6
40980.0,2012.0,3.0,12.0,32.75,8.6
40981.0,2012.0,3.0,13.0,32.81,8.6
40982.0,2012.0,3.0,14.0,32.85,8.6
40983.0,2012.0,3.0,15.0,32.88,8.6
40984.0,2012.0,3.0,16.0,32.91,8.6
40985.0,2012.0,3.0,17.0,32.93,8.6
40986.0,2012.0,3.0,18.0,32.95,8.6
40987.0,2012.0,3.0,19.0,32.97,8.6
40988.0,2012.0,3.0,20.0,32.99,8.6
40989.0,2012.0,3.0,21.0,32.98,8.6
40990.0,2012.0,3.0,22.0,32.97,8.6
40991.0,2012.0,3.0,23.0,32.94,8.61
40992.0,2012.0,3.0,24.0,32.91,8.61
40993.0,2012.0,3.0,25.0,32.87,8.61
40994.0,2012.0,3.0,26.0,32.83,8.61
40995.0,2012.0,3.0,27.0,32.79,8.61
40996.0,2012.0,3.0,28.0,32.74,8.61
40997.0,2012.0,3.0,29.0,32.71,8.61
40998.0,2012.0,3.0,30.0,32.67,8.61
40999.0,2012.0,3.0,31.0,32.63,8.61
41000.0,2012.0,4.0,1.0,32.6,8.61
41001.0,2012.0,4.0,2.0,32.57,8.61
41002.0,2012.0,4.0,3.0,32.54,8.61
41003.0,2012.0,4.0,4.0,32.52,8.61
41004.0,2012.0,4.0,5.0,32.5,8.61
41005.0,2012.0,4.0,6.0,32.48,8.61
41006.0,2012.0,4.0,7.0,32.46,8.61
41007.0,2012.0,4.0,8.0,32.43,8.61
41008.0,2012.0,4.0,9.0,32.42,8.61
41009.0,2012.0,4.0,10.0,32.42,8.61
41010.0,2012.0,4.0,11.0,32.41,8.61
41011.0,2012.0,4.0,12.0,32.39,8.61
41012.0,2012.0,4.0,13.0,32.38,8.61
41013.0,2012.0,4.0,14.0,32.37,8.61
41014.0,2012.0,4.0,15.0,32.36,8.61
41015.0,2012.0,4.0,16.0,32.36,8.61
41016.0,2012.0,4.0,17.0,32.36,8.61
41017.0,2012.0,4.0,18.0,32.35,8.61
41018.0,2012.0,4.0,19.0,32.33,8.61
41019.0,2012.0,4.0,20.0,32.33,8.61
41020.0,2012.0,4.0,21.0,32.32,8.61
41021.0,2012.0,4.0,22.0,32.32,8.61
41022.0,2012.0,4.0,23.0,32.32,8.61
41023.0,2012.0,4.0,24.0,32.37,8.61
41024.0,2012.0,4.0,25.0,32.51,8.61
41025.0,2012.0,4.0,26.0,32.62,8.61
41026.0,2012.0,4.0,27.0,32.68,8.61
41027.0,2012.0,4.0,28.0,32.71,8.61
41028.0,2012.0,4.0,29.0,32.71,8.61
41029.0,2012.0,4.0,30.0,32.7,8.61
41030.0,2012.0,5.0,1.0,32.68,8.61
41031.0,2012.0,5.0,2.0,32.67,8.61
41032.0,2012.0,5.0,3.0,32.65,8.61
41033.0,2012.0,5.0,4.0,32.64,8.61
41034.0,2012.0,5.0,5.0,32.63,8.61
41035.0,2012.0,5.0,6.0,32.61,8.61
41036.0,2012.0,5.0,7.0,32.59,8.61
41037.0,2012.0,5.0,8.0,32.58,8.61
41038.0,2012.0,5.0,9.0,32.57,8.61
41039.0,2012.0,5.0,10.0,32.68,8.6
41040.0,2012.0,5.0,11.0,32.79,8.61
41041.0,2012.0,5.0,12.0,32.79,8.61
41042.0,2012.0,5.0,13.0,32.77,8.61
41043.0,2012.0,5.0,14.0,32.76,8.61
41044.0,2012.0,5.0,15.0,32.76,8.61
41045.0,2012.0,5.0,16.0,32.76,8.61
41046.0,2012.0,5.0,17.0,32.76,8.61
41047.0,2012.0,5.0,18.0,32.74,8.61
41048.0,2012.0,5.0,19.0,32.73,8.61
41049.0,2012.0,5.0,20.0,32.72,8.62
41050.0,2012.0,5.0,21.0,32.71,8.61
41051.0,2012.0,5.0,22.0,32.7,8.62
41052.0,2012.0,5.0,23.0,32.73,8.62
41053.0,2012.0,5.0,24.0,32.79,8.62
41235.0,2012.0,11.0,22.0,32.12,7.57
41236.0,2012.0,11.0,23.0,32.12,7.56
41237.0,2012.0,11.0,24.0,32.13,7.56
41238.0,2012.0,11.0,25.0,32.13,7.56
41239.0,2012.0,11.0,26.0,32.13,7.56
41240.0,2012.0,11.0,27.0,32.12,7.56
41241.0,2012.0,11.0,28.0,32.1,7.56
41242.0,2012.0,11.0,29.0,32.09,7.56
41243.0,2012.0,11.0,30.0,32.08,7.56
41244.0,2012.0,12.0,1.0,32.06,7.56
41245.0,2012.0,12.0,2.0,32.05,7.55
41246.0,2012.0,12.0,3.0,32.05,7.55
41247.0,2012.0,12.0,4.0,32.06,7.55
41248.0,2012.0,12.0,5.0,32.06,7.55
41249.0,2012.0,12.0,6.0,32.08,7.55
41250.0,2012.0,12.0,7.0,32.09,7.55
41251.0,2012.0,12.0,8.0,32.12,7.55
41252.0,2012.0,12.0,9.0,32.16,7.55
41253.0,2012.0,12.0,10.0,32.18,7.55
41254.0,2012.0,12.0,11.0,32.21,7.55
41255.0,2012.0,12.0,12.0,32.23,7.55
41256.0,2012.0,12.0,13.0,32.26,7.55
41257.0,2012.0,12.0,14.0,32.28,7.54
41258.0,2012.0,12.0,15.0,32.31,7.54
41259.0,2012.0,12.0,16.0,32.32,7.54
41260.0,2012.0,12.0,17.0,32.33,7.54
41261.0,2012.0,12.0,18.0,32.34,7.54
41262.0,2012.0,12.0,19.0,32.36,7.54
41263.0,2012.0,12.0,20.0,32.38,7.54
41264.0,2012.0,12.0,21.0,32.39,7.54
41265.0,2012.0,12.0,22.0,32.46,7.54
41266.0,2012.0,12.0,23.0,32.53,7.54
41267.0,2012.0,12.0,24.0,32.59,7.54
41268.0,2012.0,12.0,25.0,32.62,7.54
41269.0,2012.0,12.0,26.0,32.63,7.53
41270.0,2012.0,12.0,27.0,32.62,7.53
41271.0,2012.0,12.0,28.0,32.62,7.53
41272.0,2012.0,12.0,29.0,32.62,7.53
41273.0,2012.0,12.0,30.0,32.61,7.53
41274.0,2012.0,12.0,31.0,32.59,7.53
41275.0,2013.0,1.0,1.0,32.57,7.53
41276.0,2013.0,1.0,2.0,32.55,7.53
41277.0,2013.0,1.0,3.0,32.52,7.53
41278.0,2013.0,1.0,4.0,32.49,7.53
41279.0,2013.0,1.0,5.0,32.47,7.53
41280.0,2013.0,1.0,6.0,32.45,7.53
41281.0,2013.0,1.0,7.0,32.42,7.53
41282.0,2013.0,1.0,8.0,32.4,7.53
41283.0,2013.0,1.0,9.0,32.38,7.53
41284.0,2013.0,1.0,10.0,32.36,7.53
41285.0,2013.0,1.0,11.0,32.34,7.53
41286.0,2013.0,1.0,12.0,32.33,7.52
41287.0,2013.0,1.0,13.0,32.33,7.52
41288.0,2013.0,1.0,14.0,32.33,7.52
41289.0,2013.0,1.0,15.0,32.35,7.52
41290.0,2013.0,1.0,16.0,32.42,7.52
41291.0,2013.0,1.0,17.0,32.55,7.52
41292.0,2013.0,1.0,18.0,32.64,7.52
41293.0,2013.0,1.0,19.0,32.68,7.52
41294.0,2013.0,1.0,20.0,32.7,7.52
41295.0,2013.0,1.0,21.0,32.72,7.52
41296.0,2013.0,1.0,22.0,32.7,7.52
41297.0,2013.0,1.0,23.0,32.68,7.52
41298.0,2013.0,1.0,24.0,32.66,7.52
41299.0,2013.0,1.0,25.0,32.63,7.52
41300.0,2013.0,1.0,26.0,32.6,7.52
41301.0,2013.0,1.0,27.0,32.58,7.52
41302.0,2013.0,1.0,28.0,32.55,7.52
41303.0,2013.0,1.0,29.0,32.53,7.52
41304.0,2013.0,1.0,30.0,32.52,7.51
41305.0,2013.0,1.0,31.0,32.52,7.51
41306.0,2013.0,2.0,1.0,32.54,7.51
41307.0,2013.0,2.0,2.0,32.59,7.51
41308.0,2013.0,2.0,3.0,32.64,7.51
41309.0,2013.0,2.0,4.0,32.68,7.51
41310.0,2013.0,2.0,5.0,32.71,7.51
41311.0,2013.0,2.0,6.0,32.7,7.51
41312.0,2013.0,2.0,7.0,32.69,7.51
41313.0,2013.0,2.0,8.0,32.65,7.51
41314.0,2013.0,2.0,9.0,32.61,7.51
41315.0,2013.0,2.0,10.0,32.58,7.51
41316.0,2013.0,2.0,11.0,32.54,7.51
41317.0,2013.0,2.0,12.0,32.51,7.51
41318.0,2013.0,2.0,13.0,32.49,7.51
41319.0,2013.0,2.0,14.0,32.47,7.51
41320.0,2013.0,2.0,15.0,32.44,7.51
41321.0,2013.0,2.0,16.0,32.42,7.51
41322.0,2013.0,2.0,17.0,32.4,7.51
41323.0,2013.0,2.0,18.0,32.38,7.51
41324.0,2013.0,2.0,19.0,32.36,7.51
41325.0,2013.0,2.0,20.0,32.34,7.51
41326.0,2013.0,2.0,21.0,32.34,7.51
41327.0,2013.0,2.0,22.0,32.32,7.51
41328.0,2013.0,2.0,23.0,32.3,7.51
41329.0,2013.0,2.0,24.0,32.29,7.51
41330.0,2013.0,2.0,25.0,32.29,7.51
41331.0,2013.0,2.0,26.0,32.27,7.51
41332.0,2013.0,2.0,27.0,32.26,7.52
41333.0,2013.0,2.0,28.0,32.26,7.51
41334.0,2013.0,3.0,1.0,32.27,7.51
41335.0,2013.0,3.0,2.0,32.27,7.51
41336.0,2013.0,3.0,3.0,32.28,7.51
41337.0,2013.0,3.0,4.0,32.29,7.51
41338.0,2013.0,3.0,5.0,32.3,7.51
41339.0,2013.0,3.0,6.0,32.3,7.51
41340.0,2013.0,3.0,7.0,32.29,7.5
41341.0,2013.0,3.0,8.0,32.29,7.51
41342.0,2013.0,3.0,9.0,32.28,7.51
41343.0,2013.0,3.0,10.0,32.28,7.51
41344.0,2013.0,3.0,11.0,32.3,7.5
41345.0,2013.0,3.0,12.0,32.33,7.5
41346.0,2013.0,3.0,13.0,32.39,7.51
41347.0,2013.0,3.0,14.0,32.49,7.5
41348.0,2013.0,3.0,15.0,32.6,7.5
41349.0,2013.0,3.0,16.0,32.69,7.5
41350.0,2013.0,3.0,17.0,32.72,7.5
41351.0,2013.0,3.0,18.0,32.71,7.5
41352.0,2013.0,3.0,19.0,32.68,7.5
41353.0,2013.0,3.0,20.0,32.65,7.5
41354.0,2013.0,3.0,21.0,32.62,7.51
41355.0,2013.0,3.0,22.0,32.59,7.5
41356.0,2013.0,3.0,23.0,32.55,7.5
41357.0,2013.0,3.0,24.0,32.51,7.5
41358.0,2013.0,3.0,25.0,32.48,7.51
41359.0,2013.0,3.0,26.0,32.44,7.52
41360.0,2013.0,3.0,27.0,32.41,7.51
41361.0,2013.0,3.0,28.0,32.4,7.51
41362.0,2013.0,3.0,29.0,32.4,7.51
41363.0,2013.0,3.0,30.0,32.42,7.51
41364.0,2013.0,3.0,31.0,32.47,7.51
41365.0,2013.0,4.0,1.0,32.53,7.51
41366.0,2013.0,4.0,2.0,32.58,7.51
41367.0,2013.0,4.0,3.0,32.61,7.51
41368.0,2013.0,4.0,4.0,32.62,7.51
41369.0,2013.0,4.0,5.0,32.61,7.51
41370.0,2013.0,4.0,6.0,32.61,7.51
41371.0,2013.0,4.0,7.0,32.58,7.51
41372.0,2013.0,4.0,8.0,32.57,7.51
41373.0,2013.0,4.0,9.0,32.55,7.51
41374.0,2013.0,4.0,10.0,32.54,7.51
41375.0,2013.0,4.0,11.0,32.54,7.5
41376.0,2013.0,4.0,12.0,32.55,7.5
41377.0,2013.0,4.0,13.0,32.57,7.51
41378.0,2013.0,4.0,14.0,32.59,7.51
41379.0,2013.0,4.0,15.0,32.62,7.51
41380.0,2013.0,4.0,16.0,32.65,7.5
41381.0,2013.0,4.0,17.0,32.69,7.51
41382.0,2013.0,4.0,18.0,32.72,7.51
41383.0,2013.0,4.0,19.0,32.73,7.51
41384.0,2013.0,4.0,20.0,32.75,7.51
41385.0,2013.0,4.0,21.0,32.76,7.51
41386.0,2013.0,4.0,22.0,32.74,7.51
41387.0,2013.0,4.0,23.0,32.71,7.51
41388.0,2013.0,4.0,24.0,32.69,7.51
41389.0,2013.0,4.0,25.0,32.68,7.51
41390.0,2013.0,4.0,26.0,32.66,7.51
41391.0,2013.0,4.0,27.0,32.63,7.51
41392.0,2013.0,4.0,28.0,32.6,7.51
41393.0,2013.0,4.0,29.0,32.57,7.51
41394.0,2013.0,4.0,30.0,32.55,7.51
41395.0,2013.0,5.0,1.0,32.53,7.51
41396.0,2013.0,5.0,2.0,32.5,7.51
41397.0,2013.0,5.0,3.0,32.48,7.51
41398.0,2013.0,5.0,4.0,32.45,7.51
41399.0,2013.0,5.0,5.0,32.43,7.51
41400.0,2013.0,5.0,6.0,32.42,7.51
41401.0,2013.0,5.0,7.0,32.4,7.51
41402.0,2013.0,5.0,8.0,32.39,7.51
41403.0,2013.0,5.0,9.0,32.37,7.51
41404.0,2013.0,5.0,10.0,32.36,7.51
41405.0,2013.0,5.0,11.0,32.62,7.49
41406.0,2013.0,5.0,12.0,32.64,7.51
41407.0,2013.0,5.0,13.0,32.63,7.51
41408.0,2013.0,5.0,14.0,32.6,7.51
41409.0,2013.0,5.0,15.0,32.59,7.51
41410.0,2013.0,5.0,16.0,32.61,7.51
41411.0,2013.0,5.0,17.0,32.59,7.51
41412.0,2013.0,5.0,18.0,32.56,7.51
41413.0,2013.0,5.0,19.0,32.55,7.51
41414.0,2013.0,5.0,20.0,32.55,7.51
41415.0,2013.0,5.0,21.0,32.55,7.51
41416.0,2013.0,5.0,22.0,32.56,7.51
41417.0,2013.0,5.0,23.0,32.56,7.51
41418.0,2013.0,5.0,24.0,32.58,7.51
41419.0,2013.0,5.0,25.0,32.6,7.51
41420.0,2013.0,5.0,26.0,32.7,7.51
41421.0,2013.0,5.0,27.0,32.85,7.51
41422.0,2013.0,5.0,28.0,32.99,7.51
41423.0,2013.0,5.0,29.0,33.08,7.51
41424.0,2013.0,5.0,30.0,33.11,7.51
41425.0,2013.0,5.0,31.0,33.09,7.51
41426.0,2013.0,6.0,1.0,33.07,7.51
41427.0,2013.0,6.0,2.0,33.04,7.52
41428.0,2013.0,6.0,3.0,33.03,7.52
41429.0,2013.0,6.0,4.0,33.02,7.52
41430.0,2013.0,6.0,5.0,32.99,7.52
41431.0,2013.0,6.0,6.0,32.96,7.52
41432.0,2013.0,6.0,7.0,32.94,7.52
41433.0,2013.0,6.0,8.0,32.95,7.52
41434.0,2013.0,6.0,9.0,32.98,7.52
41435.0,2013.0,6.0,10.0,33.0,7.52
41436.0,2013.0,6.0,11.0,33.02,7.52
41437.0,2013.0,6.0,12.0,33.07,7.52
41438.0,2013.0,6.0,13.0,33.17,7.52
41439.0,2013.0,6.0,14.0,33.29,7.52
41440.0,2013.0,6.0,15.0,33.34,7.52
41441.0,2013.0,6.0,16.0,33.32,7.52
41442.0,2013.0,6.0,17.0,33.28,7.52
41443.0,2013.0,6.0,18.0,33.22,7.52
41444.0,2013.0,6.0,19.0,33.16,7.52
41445.0,2013.0,6.0,20.0,33.1,7.52
41446.0,2013.0,6.0,21.0,33.05,7.52
41447.0,2013.0,6.0,22.0,33.01,7.52
41448.0,2013.0,6.0,23.0,32.98,7.52
41449.0,2013.0,6.0,24.0,32.95,7.53
41450.0,2013.0,6.0,25.0,32.93,7.52
41451.0,2013.0,6.0,26.0,32.92,7.52
41452.0,2013.0,6.0,27.0,32.9,7.53
41453.0,2013.0,6.0,28.0,32.89,7.53
41454.0,2013.0,6.0,29.0,32.91,7.53
41455.0,2013.0,6.0,30.0,32.93,7.53
41456.0,2013.0,7.0,1.0,32.95,7.53
41457.0,2013.0,7.0,2.0,32.95,7.53
41458.0,2013.0,7.0,3.0,32.94,7.53
41459.0,2013.0,7.0,4.0,32.92,7.53
41460.0,2013.0,7.0,5.0,32.9,7.53
41461.0,2013.0,7.0,6.0,32.88,7.53
41462.0,2013.0,7.0,7.0,32.85,7.53
41463.0,2013.0,7.0,8.0,32.83,7.53
41464.0,2013.0,7.0,9.0,32.82,7.53
41465.0,2013.0,7.0,10.0,32.83,7.53
41466.0,2013.0,7.0,11.0,32.84,7.53
41467.0,2013.0,7.0,12.0,32.82,7.53
41468.0,2013.0,7.0,13.0,32.79,7.53
41469.0,2013.0,7.0,14.0,32.78,7.53
41470.0,2013.0,7.0,15.0,32.76,7.53
41471.0,2013.0,7.0,16.0,32.74,7.53
41472.0,2013.0,7.0,17.0,32.72,7.53
41473.0,2013.0,7.0,18.0,32.71,7.53
41474.0,2013.0,7.0,19.0,32.69,7.53
41475.0,2013.0,7.0,20.0,32.71,7.53
41476.0,2013.0,7.0,21.0,32.7,7.53
41477.0,2013.0,7.0,22.0,32.67,7.53
41478.0,2013.0,7.0,23.0,32.67,7.53
41479.0,2013.0,7.0,24.0,32.69,7.53
41480.0,2013.0,7.0,25.0,32.66,7.53
41481.0,2013.0,7.0,26.0,32.63,7.53
41482.0,2013.0,7.0,27.0,32.62,7.53
41483.0,2013.0,7.0,28.0,32.61,7.54
41484.0,2013.0,7.0,29.0,32.61,7.54
41485.0,2013.0,7.0,30.0,32.59,7.54
41486.0,2013.0,7.0,31.0,32.57,7.54
41487.0,2013.0,8.0,1.0,32.56,7.54
41488.0,2013.0,8.0,2.0,32.57,7.54
41489.0,2013.0,8.0,3.0,32.56,7.54
41490.0,2013.0,8.0,4.0,32.55,7.54
41491.0,2013.0,8.0,5.0,32.54,7.54
41492.0,2013.0,8.0,6.0,32.52,7.54
41493.0,2013.0,8.0,7.0,32.51,7.54
41494.0,2013.0,8.0,8.0,32.5,7.54
41495.0,2013.0,8.0,9.0,32.49,7.54
41496.0,2013.0,8.0,10.0,32.51,7.54
41497.0,2013.0,8.0,11.0,32.49,7.54
41498.0,2013.0,8.0,12.0,32.49,7.54
41499.0,2013.0,8.0,13.0,32.48,7.54
41500.0,2013.0,8.0,14.0,32.5,7.54
41501.0,2013.0,8.0,15.0,32.49,7.54
41502.0,2013.0,8.0,16.0,32.48,7.54
41503.0,2013.0,8.0,17.0,32.48,7.54
41504.0,2013.0,8.0,18.0,32.47,7.54
41505.0,2013.0,8.0,19.0,32.47,7.54
41506.0,2013.0,8.0,20.0,32.47,7.54
41507.0,2013.0,8.0,21.0,32.46,7.54
41508.0,2013.0,8.0,22.0,32.45,7.54
41509.0,2013.0,8.0,23.0,32.45,7.54
41510.0,2013.0,8.0,24.0,32.44,7.54
41511.0,2013.0,8.0,25.0,32.42,7.55
41512.0,2013.0,8.0,26.0,32.42,7.54
41513.0,2013.0,8.0,27.0,32.43,7.55
41514.0,2013.0,8.0,28.0,32.43,7.54
41515.0,2013.0,8.0,29.0,32.42,7.55
41516.0,2013.0,8.0,30.0,32.4,7.55
41517.0,2013.0,8.0,31.0,32.41,7.55
41518.0,2013.0,9.0,1.0,32.41,7.55
41519.0,2013.0,9.0,2.0,32.4,7.55
41520.0,2013.0,9.0,3.0,32.42,7.55
41521.0,2013.0,9.0,4.0,32.43,7.55
41522.0,2013.0,9.0,5.0,32.43,7.55
41523.0,2013.0,9.0,6.0,32.42,7.55
41524.0,2013.0,9.0,7.0,32.42,7.55
41525.0,2013.0,9.0,8.0,32.43,7.55
41526.0,2013.0,9.0,9.0,32.42,7.55
41527.0,2013.0,9.0,10.0,32.41,7.55
41528.0,2013.0,9.0,11.0,32.42,7.55
41529.0,2013.0,9.0,12.0,32.42,7.55
41530.0,2013.0,9.0,13.0,32.51,7.55
41531.0,2013.0,9.0,14.0,32.6,7.55
41532.0,2013.0,9.0,15.0,32.65,7.55
41533.0,2013.0,9.0,16.0,32.69,7.55
41534.0,2013.0,9.0,17.0,32.71,7.55
41535.0,2013.0,9.0,18.0,32.73,7.55
41536.0,2013.0,9.0,19.0,32.76,7.55
41537.0,2013.0,9.0,20.0,32.77,7.55
41538.0,2013.0,9.0,21.0,32.77,7.55
41539.0,2013.0,9.0,22.0,32.77,7.55
41540.0,2013.0,9.0,23.0,32.75,7.55
41541.0,2013.0,9.0,24.0,32.74,7.55
41542.0,2013.0,9.0,25.0,32.74,7.55
41543.0,2013.0,9.0,26.0,32.73,7.55
41544.0,2013.0,9.0,27.0,32.71,7.55
41545.0,2013.0,9.0,28.0,32.69,7.55
41546.0,2013.0,9.0,29.0,32.67,7.55
41547.0,2013.0,9.0,30.0,32.67,7.55
41548.0,2013.0,10.0,1.0,32.66,7.55
41549.0,2013.0,10.0,2.0,32.65,7.55
41550.0,2013.0,10.0,3.0,32.64,7.55
41551.0,2013.0,10.0,4.0,32.61,7.55
41552.0,2013.0,10.0,5.0,32.59,7.55
41553.0,2013.0,10.0,6.0,32.58,7.55
